18808334,22.7200614665,88.3544724807
19136087,22.6920041000,88.4652242437
18655631,22.5401022235,88.3700869605
18642638,22.6007698773,88.4053737670
18440220,22.6229807864,88.4503004327
20728,22.5137255477,88.3272641525
21138,22.5949589740,88.4183851630
18686082,22.4910503428,88.3636473119
18562482,22.5631285306,88.3524326608
23280,22.5165622807,88.3883769438
19134196,22.5176019990,88.3589004725
18213963,22.6228783490,88.4424583241
18542106,22.7603718528,88.3703089133
18577767,22.5977138674,88.3751932159
20744,22.6035333210,88.4246632084
18757972,22.6310749620,88.4346869588
18171057,22.5708256094,88.3169554174
18270224,22.5450710166,88.3532919735
18807628,22.6402096205,88.4143222868
18709540,22.5120576738,88.3273372427
25633,22.5189814641,88.3749893680
25165,22.4898115478,88.3488535881
18949894,22.5013722733,88.3617489785
18702898,22.6159458474,88.4122284874
21721,22.6793772607,88.3759630099
18677428,22.6285389105,88.4293208644
18778102,22.5544395817,88.3727866039
18997608,22.4534670828,88.3884185180
18883018,22.5120536474,88.3273305371
22525,22.4769037542,88.3102167025
19112737,22.5027351739,88.3809183910
18498776,22.4914611035,88.3733196929
18896851,22.6223621372,88.4074635431
18561885,22.5771220273,88.3736747503
18822067,22.6040158656,88.4037265554
18641748,22.6017913179,88.3446639776
17990463,22.5769557818,88.3299993351
18800942,22.6051641849,88.4113889560
24804,22.5884129404,88.4081340954
23945,22.6008670692,88.4319423884
18766201,22.5879972056,88.4090849385
25172,22.7604389424,88.3701184765
18259463,22.5145803833,88.3921786398
18677746,22.5837589910,88.4349803254
23578,22.5864156681,88.3577528223
18281712,22.6156057126,88.4124735743
19138763,22.6055318926,88.4228510410
19002747,22.6046417163,88.4117416665
18650200,22.5513515802,88.3533486351
18166908,22.5150632392,88.3932582289
19130608,22.6528635801,88.3780930191
19090822,22.5639573626,88.5132827237
18355418,22.5391648647,88.3495972306
18943775,22.5772709360,88.4566710144
19124241,22.5109584457,88.3281385526
18420396,22.5778037246,88.4003017098
18638412,22.5122744831,88.3234782144
18614757,22.6291231813,88.3787605539
18535024,22.6565498573,88.3483486623
18924720,22.5363109444,88.3522321656
18994939,22.5194426249,88.3775096387
18663064,22.5812650978,88.4231866524
19026393,22.7534898979,88.3401213214
20795,22.5538667600,88.3543346822
21302,22.6119508347,88.4248717502
19071808,22.4947164788,88.3453214541
18975404,22.7028330720,88.3431492001
24620,22.6011728830,88.4037882462
22512,22.5670296017,88.3497192711
18281725,22.5740726131,88.3494248986
19117860,22.5745704307,88.4511017427
19115999,22.9663194295,88.4594621882
18683117,22.6131597500,88.4293714911
25764,22.5474336543,88.3492415026
19042263,22.6643954750,88.3431746811
18617771,22.5521845083,88.3532034606
18657301,22.6967406820,88.4680995718
19075805,22.9796154217,88.4391551837
18589513,22.5526452485,88.3526656777
18974338,22.4660532878,88.3633968607
18886285,22.5533221128,88.3694328368
18420484,22.4667324351,88.3109955490
18965888,22.5613033487,88.3669752628
18722235,22.4999495765,88.3208791539
18668993,22.5729246537,88.4797031432
18888329,22.5043173609,88.3999369293
18626087,22.7239166433,88.3862915263
18641222,22.5514045286,88.3532698452
22867,22.5836032787,88.4164113924
19127652,22.5595629789,88.4949716181
23473,22.5962203505,88.3652958646
18166923,22.6123324520,88.4110067412
18325243,22.5872062843,88.3685044572
18609413,22.5825476505,88.3622103184
18899741,22.5224210853,88.3472345397
18632897,22.5402870933,88.3703833446
22091,22.4841291814,88.3754470199
25241,22.5856838642,88.3728640527
18738878,22.6522128866,88.3732851595
18617486,22.5815204948,88.4383552149
19033922,22.5389998121,88.3657317236
18861542,22.6633070531,88.4220413491
25047,22.5246701412,88.3694150671
24517,22.5469156115,88.3491516486
18669009,22.6220108769,88.4102436528
18685016,22.4970669677,88.3169440180
19110509,22.5758250000,88.3251040000
19091943,22.5822826587,88.3633844554
18717008,22.6017015553,88.3434056863
19122792,22.5322786285,88.3958160505
18682943,22.5335477012,88.3902397379
18656701,22.5546265997,88.3721911535
24249,22.5187829384,88.3753799647
20856,22.5480179597,88.3913421258
19055029,22.4940151655,88.3655292168
23527,22.5297627456,88.3950224519
19030147,22.4893859128,88.3564734086
20775,22.5777210667,88.3306447417
18967953,22.7133256250,88.4802647308
18747004,22.5439060944,88.3624463528
18461747,22.6331189329,88.4705558047
18983155,22.4858797952,88.2842924818
20858,22.5456893937,88.3480234444
22486,22.5750184031,88.3024671301
18653958,22.5734395029,88.4369554371
24350,22.5794940224,88.4603114426
19037438,22.5481080000,88.3709150000
18891202,22.4802840110,88.3579231426
25450,22.4732699867,88.3099575341
18644382,22.6097124875,88.4029785544
19055815,22.5824897610,88.3621355519
18265463,22.5033621037,88.3570393547
19086960,22.4958839842,88.4079892561
18706770,22.6341494169,88.3778569847
18568778,22.5971508212,88.4179999307
18781344,22.6059593362,88.3459145576
18953751,22.4839823407,88.3754751831
18325265,22.6229520000,88.4503230000
18886841,22.5930230000,88.3898260000
23614,22.4761797346,88.3587003127
18980225,22.7018918731,88.3458511904
18871158,22.5642220801,88.3564237878
18949502,22.7012639912,88.3549375087
18741151,22.5078044270,88.3678412810
18617500,22.5063040000,88.3021840000
18817297,22.5598128430,88.4951623902
18747216,22.6249159428,88.4395454451
18562391,22.5012493018,88.3463809267
18611725,22.7001025567,88.3830235898
21288,22.5855114378,88.3728318661
18812582,22.6525451955,88.3759482577
18556674,22.4534807166,88.3883749321
18778758,22.5398801936,88.3896090835
18668562,22.5722432418,88.4323577955
18663056,22.6289031516,88.4232617542
21197,22.5416517778,88.3484227583
23170,22.5019050451,88.3621751145
18404203,22.4867512215,88.3933034912
18679749,22.5822811109,88.3548721299
19125282,22.4928798606,88.3814715967
19107450,22.4558343199,88.3835815211
19080257,22.5312860000,88.3990940000
18821517,22.7617306416,88.3664857596
18631126,22.5475194269,88.3916264400
18980807,22.7204090739,88.4884716198
18848667,22.6060014305,88.4689270332
18559245,22.4937775731,88.3715169132
19137272,22.5674655240,88.3554139361
18166925,22.6228031456,88.4425267205
18707681,22.4932144125,88.3451766148
18732795,22.5800831451,88.3046903461
18270233,22.5167115646,88.3626854047
18880485,22.5572621646,88.3687260747
18641160,22.6000669360,88.4327212349
18893724,22.4885166716,88.3729783818
18808381,22.7189521475,88.3546417952
18824923,22.6064697287,88.4028166160
19135090,22.5015321050,88.3615132794
19115975,22.4785668700,88.3877325800
18440235,22.5736989391,88.3646330237
18017634,22.6011199537,88.3418778330
19072149,22.5734908949,88.4797708690
20768,22.6146363701,88.4114821628
19126572,22.5939155050,88.4332858399
18697656,22.5283530383,88.3527387679
19030459,22.6054975362,88.4109644964
24293,22.5848282307,88.3764850348
19101382,22.9421090000,88.4462890000
24336,22.4637651691,88.3795997500
18944041,22.5933462524,88.3420293778
18637005,22.5857894250,88.3550917357
18612932,22.7233250449,88.4785072133
25055,22.5606187832,88.3516722545
18619357,22.6311204527,88.3777319267
19010501,22.5710082709,88.3870774135
18899396,22.4497760000,88.3121200000
23079,22.5968586182,88.3710240573
18839850,22.7142126225,88.3862590045
18895219,22.5236859000,88.3930534000
19118527,22.6375394381,88.3780226111
18739653,22.5419419302,88.3865141496
19067460,22.4967414082,88.3020557463
21508,22.5542185038,88.3513721824
24315,22.5395503996,88.3657689393
18287258,22.5422271275,88.3620725200
21397,22.6127833965,88.3859991655
18471947,22.5027961944,88.3579761162
18713288,22.5478550852,88.3543722332
21618,22.6065446000,88.5254945000
22576,22.5171231783,88.3491161093
18603757,22.6226391216,88.4434899688
18222068,22.5279250444,88.3604491130
19001790,22.4833770000,88.3758120000
19050754,22.6610067356,88.3930114657
18613421,22.5927899983,88.3407047018
25456,22.5632071723,88.3963488042
24744,22.4814352189,88.3113308251
18617266,22.5224898397,88.3472194523
18734340,22.5028553563,88.3975601569
18801834,22.5156058693,88.3634924144
18749642,22.4706225958,88.3539249748
20935,22.5129639342,88.4052322805
18744210,22.5960792007,88.3400485665
21821,22.5263099902,88.3822330087
18617704,22.5813811874,88.4404205158
21282,22.4678713625,88.3777882531
19002614,22.5627241752,88.5148581862
18134887,22.6156112835,88.4124900028
18995529,22.5837593005,88.4349773079
19105931,22.4999851983,88.3183340728
19090581,22.5841047767,88.4408255294
19069362,22.4940585330,88.3452735096
18902624,22.7129405772,88.4802674130
19044957,22.6319872000,88.4501737000
18281724,22.6156202589,88.4125959501
19072716,22.4978525202,88.3173701540
23214,22.5771542238,88.4423486888
19081300,22.9466834329,88.4494629130
19125196,22.6991808254,88.3813294396
19029319,22.5316100000,88.3496100000
18925736,22.4725921107,88.3650125563
18431485,22.6031529175,88.4111381695
23919,22.5066255620,88.3352826163
23897,22.5191806089,88.3810317144
24125,22.5821749282,88.4536448121
18711506,22.5697339699,88.3173181862
18070820,22.5688797854,88.3571369201
18749932,22.5008017095,88.3533865213
18936089,22.5940668720,88.4333240613
21580,22.5606221890,88.3513081446
18892241,22.6080562975,88.4212145582
18872691,22.7555311159,88.3387503773
18919492,22.6504668590,88.3639165387
19132405,22.4940678261,88.3452175185
18807542,22.4849882272,88.3713851497
20132,22.5082340320,88.3065293357
18281738,22.6047537624,88.4115341306
19008494,22.5812725275,88.4725912660
18951458,22.5391422590,88.3496076241
22784,22.1959698000,88.1697485001
19128974,22.6598746620,88.3493494615
19088312,22.5951193165,88.4176579490
18638445,22.5441736372,88.3581320196
19132227,22.5189346976,88.3755962178
22923,22.5783160790,88.3678751439
24865,22.6093673851,88.4002044797
18992268,22.5546361984,88.3721743897
19077621,22.4897018865,88.3170342073
18822058,22.5898443218,88.3178938553
19130560,22.6992009304,88.3812717721
21586,22.6096214919,88.4143192694
23218,22.5373341014,88.3441955969
18671602,22.5794228198,88.4856475890
19006381,22.7230405325,88.3444467187
18894803,22.5373402949,88.3732030168
18361673,22.5712191053,88.3464392647
21217,22.5371266216,88.3591287956
19132625,22.5740171967,88.4516217560
18603067,22.4472737956,88.3924156800
21185,22.5137370075,88.3272658288
19018582,22.5579100000,88.3538900000
18924671,22.7186846355,88.4878342599
19128210,22.7009386050,88.3799856529
18895818,22.5282691120,88.3753973991
18452215,22.6215014706,88.4137804806
18682279,22.5348034462,88.3535303548
20682,22.4634197017,88.3796577528
19130416,22.5605466420,88.3666909486
19049966,22.6100637792,88.4095224738
18706082,22.5302145797,88.3908187598
18528639,22.5572268672,88.3589393646
18634403,22.5163045954,88.3490027860
22096,22.5149446160,88.3930855617
18878630,22.5286810000,88.3644972000
18940232,22.7245592653,88.3448044583
18926216,22.5071060000,88.3559330000
19000271,22.4813178061,88.3459608257
18794851,22.4686381813,88.3794398233
18677119,22.4692723915,88.3631215990
18538536,22.5424705201,88.3519991487
21426,22.5891051068,88.4089059010
22559,22.5758802892,88.3295980096
21294,22.5087156711,88.3379768953
18534682,22.5144629986,88.3525577188
25716,22.6310282335,88.4223796427
22469,22.6326983818,88.4344764054
18973252,22.5571996200,88.3607656136
18535423,22.5614785920,88.4049633890
18978470,22.5484183328,88.3601852506
19033880,22.5320570000,88.3759630000
18656862,22.5972560636,88.3719849586
18978549,22.5824160000,88.4395960000
18747197,22.5209471937,88.3526626602
18591112,22.5692386116,88.3570772409
18774973,22.6061171898,88.4110657498
18440229,22.5140532353,88.3942120895
18981386,22.6054956790,88.4113131836
19004187,22.5417610882,88.3626786992
18889419,22.4792105537,88.3709489554
18995037,22.5914490361,88.3409001678
23528,22.5814254562,88.3540312573
19101274,22.5582427478,88.3577102423
18861473,22.4716449997,88.3100440353
18463798,22.5193137849,88.3804748207
18577956,22.4859779974,88.3542562276
18930553,22.5422537583,88.3610485867
18647585,22.5698571900,88.3900848404
18667528,22.4917114006,88.3853604645
19037798,22.4699570998,88.3723916486
18431456,22.5713135317,88.3462937549
18975162,22.8087614357,88.3718833700
18657827,22.5174613881,88.3619243279
19129993,22.5117690073,88.3295966685
19093463,22.7021473553,88.3420109376
18796294,22.5175648331,88.3352125436
18616066,22.7032855751,88.3744827658
18767629,22.5108602612,88.3934228495
18249140,22.5037412338,88.3760511875
18435019,22.5046165743,88.3569240198
19080656,22.5285323494,88.3827942610
18593812,22.5248197260,88.3698234335
18966000,22.5724884000,88.4823297800
18921568,22.6048735465,88.4123203531
24575,22.6065446000,88.5254945000
23397,22.5322126661,88.3499630168
19113425,22.4861280000,88.2834150000
25639,22.5533781567,88.3617198095
18724580,22.6961251490,88.3799031749
24959,22.5491187508,88.3505370095
25211,22.5904027546,88.3693610877
18217861,22.5834063939,88.4344351664
18461764,22.5322615959,88.3523837104
18398876,22.5695082725,88.3453459293
18924002,22.5209290000,88.3698660000
18578957,22.5769523764,88.4870101511
18779952,22.5865463027,88.3984989300
18681045,22.5244648103,88.3496713266
18951887,22.6164326814,88.4343563765
18578167,22.6482272824,88.4353746101
18354589,22.5271731097,88.3464020491
18546403,22.5755267432,88.4511114657
19092358,22.5372904378,88.3731795475
18669047,22.5107719880,88.3329742402
19042109,22.4884082484,88.3985344693
18990923,22.5789213048,88.4851118177
21486,22.6243972629,88.4393915534
19074466,22.4867403790,88.3123560995
19131620,22.5804289400,88.3299124986
18874850,22.5552690000,88.4148280000
24172,22.5250804924,88.3307828754
18965088,22.4838293041,88.3762640879
19007099,22.7016694857,88.3465153724
18519249,22.5639600000,88.3204200000
19126961,22.5704268493,88.3263981342
19078273,22.9638982717,88.4271160886
24121,22.5422893692,88.3597795665
24810,22.4572457600,88.3051419631
25200,22.6412858481,88.3770734444
22888,22.5727943158,88.3668649569
23748,22.5876947677,88.4079339355
18544137,22.6241035703,88.4405281395
18537027,22.6019915813,88.3421242610
22790,22.6207206453,88.3982732892
18927700,22.5194856747,88.3541315049
19103938,22.5786055351,88.4854028374
21587,22.6326980723,88.4344666824
18749858,22.5684005233,88.3555413410
18281741,22.6052031842,88.4114539996
24205,22.5387201822,88.3656452224
19132408,22.5690209630,88.4334206209
18660462,22.6593923135,88.4411815926
18694704,22.5141086757,88.3620544150
19131681,22.4764204553,88.3390829712
18731933,22.5331479043,88.3532799035
18669005,22.5031198812,88.3805814385
18994627,22.7512631361,88.3469619602
19070395,22.5859151072,88.3626964688
18447690,22.7250209740,88.4785735980
18637943,22.5451329473,88.3529989421
23587,22.6221340502,88.4466522932
18765610,22.5271867363,88.3779508621
18784437,22.4867292268,88.3744083345
18810034,22.5155965777,88.3557840809
19070773,22.5567921509,88.3623501286
19116081,22.4782960173,88.0950844288
23988,22.5632725006,88.3235697448
19027891,22.5809929833,88.3909900859
18881834,22.5067810513,88.3273486421
21760,22.5668980197,88.3496592566
18514930,22.5797082491,88.4603530169
18622051,22.5660205971,88.5152544826
21212,22.5545435000,88.3516503000
18683751,22.5712169381,88.3686878532
21703,22.5751131365,88.3514600247
24932,22.5070591972,88.3247616515
22179,22.5167936396,88.3669139072
21226,22.5091486803,88.3459185809
22866,22.5244880378,88.3670265600
18560756,22.5750940000,88.3566670000
18947471,22.5730779013,88.3571996167
19090671,22.5301222930,88.3685721830
18671465,22.5732400000,88.4797220000
18642657,22.4667882043,88.4003908932
18017633,22.5260328122,88.3636446297
18880578,22.5469174694,88.3612574637
19005162,22.6052746830,88.4114466235
19061154,22.5632403009,88.3238681406
24669,22.5165876776,88.3486956730
18794387,22.5407354867,88.3651101217
23918,22.5708023897,88.4317375347
18929188,22.5510831224,88.3543011546
18673778,22.6230036878,88.4502903745
23860,22.4975944902,88.3766791597
24469,22.5830856814,88.3541556448
23662,22.5314886264,88.3458558843
18995970,22.6212770959,88.4378952160
19030475,22.5583749572,88.3669799566
18959172,22.5162918970,88.3526975289
18997386,22.5981301920,88.3989180252
18582508,22.4857397717,88.2841731235
25686,22.4952533033,88.3166761324
18865223,22.5880507590,88.3665796369
24442,22.5133445866,88.3980412781
22446,22.4729942514,88.3638722822
21609,22.5710602829,88.4363707155
18440234,22.6980741211,88.4683972970
19021126,22.5789556679,88.4860187396
19098891,22.5036873379,88.3759435639
18959341,22.5064440000,88.3472430000
18594282,22.6606354635,88.3890300617
18461749,22.5778709035,88.4004626423
19126308,22.7238600503,88.3850486577
18707394,22.4810529297,88.3134457469
24468,22.6061001663,88.4110325575
19119986,22.4897031257,88.3719443902
18354576,22.5528390810,88.4062977880
18590984,22.5904318525,88.3406711742
20727,22.5438636714,88.3488455415
19051920,22.4657450000,88.3782940000
19135194,22.5025353859,88.3608433977
18629223,22.6077573084,88.4104216844
19028535,22.5715921668,88.4022483230
21619,22.6065446000,88.5254945000
24364,22.5019034964,88.3618760481
19101371,22.9464558876,88.4503433481
18899695,22.5525223227,88.3634018898
18589676,22.5175589485,88.3352115378
19011472,22.6049815687,88.4109044820
18602538,22.5673772870,88.3928069472
18416937,22.4730174876,88.3764873818
19138462,22.5157579417,88.3250000328
18620365,22.5775306746,88.4280012175
22599,22.5349592135,88.3797975630
18638624,22.5742620000,88.4439400000
22015,22.6365566346,88.3781060949
18963824,0,0
18613221,22.5505604487,88.3625358716
18857918,22.4981768380,88.3825391158
18204094,22.5924813801,88.3690750971
18709941,22.6558227583,88.3772578463
19124605,22.4433225526,88.4008549154
18907558,22.5691540910,88.4346735477
19111567,22.5894734766,88.3998521045
18270223,22.6086734635,88.4677083045
22939,22.5297500484,88.3747922257
19057729,22.5573940653,88.4133469686
18947569,22.5813629227,88.4404188395
19066008,22.5855872807,88.2839323953
24311,22.6978319316,88.3882642910
19091391,22.5297156730,88.3747952431
18967076,22.6107344807,88.4239440411
23633,22.5748425579,88.4141445905
18758508,22.4974715000,88.3601759000
19003416,22.5790197504,88.3594922349
18648340,22.6539963304,88.4364216775
20878,22.5532778349,88.3510255069
18825302,22.5209657761,88.3697674423
18748649,22.6811043595,88.2952094078
18367236,22.5825281476,88.3622073010
18777320,22.5967487323,88.4087543562
23592,22.5903909916,88.4259379283
19052939,22.4795435897,88.3529402688
21854,22.5392580745,88.3474655449
18950879,22.7010765540,88.3515297621
18217456,22.4679119498,88.3791280165
25604,22.7144813804,88.4749237821
20784,22.5220082486,88.3488331363
18806833,22.6140997005,88.4309989214
19060758,22.5978559441,88.4289986640
18821952,22.5605082492,88.3518063650
19097892,22.4752323383,88.4009424225
18811682,22.5187117045,88.3675693721
19008377,22.6143151114,88.3885811269
18793254,22.7599192294,88.3707199618
18874931,22.5536908878,88.3517580852
18946737,22.4863193813,88.2822550088
18431489,22.6061465938,88.4116179496
18296357,22.4805796000,88.3724920000
21813,22.4918628797,88.3859632909
19132573,22.6226700000,88.4434800000
19030542,22.4886188991,88.3499442413
21066,22.5402573655,88.3633569628
19059130,22.6215723419,88.4037627652
18520279,22.5287509910,88.3665893599
18790201,22.5786789052,88.4428583086
18796167,22.5859141785,88.3655322343
18672651,22.5176119099,88.3678895608
18213985,22.5290777139,88.3697272092
21558,22.4932187493,88.3718354255
18562310,22.5911846805,88.3820415661
19137075,22.9464231606,88.4502484649
18533930,22.6233125471,88.4427181631
24344,22.5348347235,88.3534562588
18994582,22.7345897146,88.4658240527
19033553,22.6486651135,88.4279140458
19091081,22.5145636583,88.3800560609
18309975,22.4650560000,88.3091940000
24662,22.5961067497,88.3712765202
19130088,22.4976409542,88.3637519181
18887228,22.6063617076,88.4032152593
20602,22.5414378016,88.3656958491
18526068,22.4873754357,88.3933500946
18967877,22.5820275727,88.3648020029
18789494,22.4634513050,88.3621895313
18730584,22.4801641188,88.2886162028
21176,22.5617786104,88.3537006751
18780749,22.5815016109,88.4383478388
19100102,22.5059912132,88.3013861999
19126966,22.6952451486,88.4598621726
18503564,22.5936322719,88.3194770291
18742579,22.5124191256,88.3284949511
19075861,22.6810514611,88.2894413173
19100499,22.6014025523,88.4285262600
24122,22.4888586688,88.3895644918
18959675,22.4692912000,88.3697015000
18631597,22.5471413459,88.3509403467
19033823,22.5909655188,88.4212574735
20036,22.5715568730,88.4339081123
19043577,22.6380639479,88.3791139349
19094066,22.6163930000,88.3208540000
18244432,22.5238896963,88.3439585567
18622833,22.5383940000,88.3451080000
18253621,22.5812480713,88.4382626787
19125082,22.4907641106,88.3473109826
24072,22.6309251831,88.3783974499
19097728,22.6307391971,88.3795937151
24563,22.4856248408,88.2870866731
18398885,22.6069426680,88.4106610715
23223,22.5730453942,88.3663861826
18631379,22.6025394410,88.4059454128
18747914,22.6034076549,88.4033151716
25525,22.6226638799,88.4502303600
19129484,22.6057702212,88.4163067862
18911263,22.6432535466,88.4299773350
25548,22.5988575962,88.3671697229
21863,22.5410717808,88.3661082387
18343760,22.5458612507,88.3538414910
22785,22.5740054324,88.3636453003
18420474,22.5661825213,88.3689567447
18938439,22.5015435658,88.3612118661
19070975,22.5047822875,88.3869902417
21386,22.5391261564,88.3467685059
18224056,22.5416217406,88.3505403623
22707,22.5627105521,88.3257567510
22457,22.5479845178,88.3538361266
19036418,22.7409704613,88.3740418777
24516,22.4642705104,88.3803514391
25675,22.7221121520,88.4810127318
19083618,22.5194968243,88.3770627156
18611764,22.5855733503,88.2839407772
22006,22.5390546232,88.3473813906
20721,22.5270448964,88.3529218286
18571713,22.4941034494,88.3694603294
18627029,22.5244010121,88.3669866621
18617440,22.5940665624,88.3422218263
18354585,22.5166604612,88.3489803225
18565322,22.5252694084,88.3546200022
18325275,22.5694144640,88.4291830659
19128891,22.6575250922,88.3632915840
21607,22.5583511162,88.3522137254
18732984,22.5322008982,88.3291172236
18166940,22.5709528533,88.4012605995
25161,22.4930288602,88.3795880154
18361643,22.5337034699,88.3664723486
18618014,22.5852737000,88.3209610000
18657639,22.6055761537,88.4109916538
20816,22.6120189255,88.4107204154
18474224,22.4758520000,88.4138490000
22242,22.5434651000,88.3581847000
18461736,22.5734726291,88.4136369824
18764444,22.6014598148,88.3725036308
18819869,22.4795101313,88.3761661872
18570396,22.6357635169,88.3513896167
19026899,22.5764515000,88.3858929000
25754,22.5877139603,88.3398098499
19029331,22.5385755672,88.3784477413
19083884,22.4791643933,88.3554933965
18900864,22.5536342247,88.3600823209
18562413,22.4751500000,88.3462900000
21455,22.5927946415,88.3417624980
23738,22.5604014306,88.3521366119
19038817,22.5295351247,88.3748254180
19106226,22.9524463458,88.4240952507
19102242,22.5819532757,88.4391712770
18977649,22.5021172240,88.3874901384
18997512,22.5639697471,88.3956521004
19124760,22.6931213703,88.4008203819
21815,22.5793061093,88.4599677846
18809216,22.6516061267,88.3481143042
19066631,22.4929888998,88.3885113895
19138649,22.5454484840,88.3609516919
19083724,22.7497725273,88.3472486213
18917697,22.5317830000,88.3516769000
18963233,22.5112059199,88.3508860320
24630,22.6175771831,88.3876765519
21271,22.5920442986,88.3916901425
18625438,22.5027447761,88.3946570009
18474128,22.5903916107,88.4258963540
18791389,22.4650550096,88.3794163540
19015753,22.4756233300,88.3535172000
24637,22.4458242036,88.4018600732
18566440,22.4847475214,88.3144720271
18667096,22.5735237114,88.4136118367
18270251,22.4689991269,88.3723483980
24211,22.7179742570,88.3737746626
20894,22.6229752158,88.4503047913
18703693,22.5797497323,88.3045082912
19039695,22.4743571218,88.3394910023
18633232,22.5892505975,88.3404089883
18676231,22.6514913340,88.3775139973
18553341,22.5255323419,88.3685507253
19083401,22.6081840000,88.3918010000
19132491,22.5088959369,88.3066788688
23273,22.5187151113,88.3501477540
18840428,22.5182477539,88.3359394223
18634729,22.5521092663,88.3526039869
18717271,22.7138851021,88.3860340342
18778734,22.5019995190,88.3637264371
18993229,22.7446846702,88.3832703531
19066718,22.5880220000,88.3665030000
17983806,22.5881287674,88.4093129262
19075910,22.9708686686,88.4644071758
25475,22.5080209332,88.3206779882
18890478,22.5967023017,88.4155631438
18259473,22.5894081607,88.4294459224
19062054,22.5363583244,88.3523387834
19011736,22.5657691963,88.5147388279
19096600,22.5771325531,88.4118948877
18922943,22.4979603164,88.3213968202
18763300,22.4866551883,88.3607951179
18377104,22.7195453111,88.4874942899
18716927,22.5031533339,88.3608718961
18673556,22.5593137336,88.3529868722
18714765,22.5161553111,88.3621603623
21538,22.5674082474,88.3539849892
18802619,22.6196869658,88.4173595533
18685269,22.6166979170,88.4338011593
18854349,22.5556047247,88.3902699128
18716173,22.4834231675,88.3903265744
21300,22.4979268624,88.3174566552
21032,22.5719153827,88.4323618189
18902051,22.5168199656,88.3477109671
